feature_1,feature_2,feature_3,feature_4,feature_5,target
97.13950940416396,18.097695270948975,85.4385093369579,49.227785644803475,24.723107440317705,825.2146357558819
87.07499012725114,44.53052550026655,51.48173539296902,35.92333693997657,59.29508514349274,595.930467444588
16.352387258502276,39.10815366517607,96.94123223352875,25.813343270112753,65.67366645412922,469.73682208129804
32.51900642246949,77.34731256866006,13.087366071834982,96.98210450785447,45.37895413836392,217.38282585477842
23.605046334646396,7.349674733001265,16.975790508754073,51.977394855601766,33.70031764312863,273.992858413535
82.88833658826094,43.08875236618059,24.871427258762992,61.714498660403,70.67772168854458,528.180080017489
16.704190790094987,16.761921628831765,3.667142693354297,73.64020150656405,66.38045276218051,231.7437096187793
47.46308757498139,84.41704489691972,80.56701529500532,58.535436439675216,86.82712805132586,502.5454742419942
20.584121003676824,11.191961939772789,26.974961151698963,5.708685608931486,53.1169528001032,246.6994922589193
93.66056922949615,3.9343540668509647,12.21099140100268,45.21990282834353,93.38750175279048,616.1942038020553
31.61561049767505,50.723480868839246,4.15728590503921,14.834320096208886,98.66301229588468,171.60757660796088
96.51186964360456,0.49399809344096157,95.18117854232389,63.91199378155004,86.79182945200222,958.4716591322879
45.47398556338591,51.55960285792502,48.88465802569202,66.68642575461044,13.96512547563129,393.49330323846414
2.9973589872677953,30.79299415911909,70.46807627366466,20.185345212294838,67.34324333249174,316.8685603492024
96.99120461072704,9.39007157894184,67.26021182251263,44.375021930457116,86.81422543775054,821.833593971303
17.71497894473859,69.26259522261645,83.81152896481102,94.46142194740233,68.32480282896458,442.03622293149266
